PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
89761,"What does that mean ""isomorphic up to a finite dimensional representation"". Does it mean that there is a morphism from one 
representation to the other with finite dimensional kernel and cockerel? That can't be right because that there would be many trivial answers to your question like $\pi$ any infinite dimensional
representation (irreducible admissible) and $\pi'$ the trivial representation.   pm Joël perhaps ""up to a finite dimensional representation"" means the multiplicities of the $K$-types are different for only finitely many $K$-types. Of course there are going to be trivial counter-examples when the representations are not infinite-dimensional. Yes I am interested in infinite dimensional representations only."
89763,"Dinesh: I was referring to my own suggested approach not the whole plan. Why don't you take a sub-module $E^\prime$ of $E$ generated by a nonzero element of $E$? Since $E$ is torsion-free such an $E^\prime$ is isomorphic to $R$ so that $S^{-1}E^\prime\cong K$ and you can use induction using $E^\prime$ and $E/E^\prime$. Mahdi Majidi-Zolbanin So if we can prove $E/E'$ is torsion free with lesser generators than the minimal no.of generators of $E$ then we are done. Right? Dinesh: I think it suffices to show $E/E^\prime$ is torsion-free. You can choose the generator of $E^\prime$ to be one of the elements of a *minimal* set of generators of $E$. That way $E/E^\prime$ can be generated with one less than number of generators of $E$.  I think this approach is too naive and you don't get some torsion-free quotient for free ... I agree with Martin it wont work like this. Martin Brandenburg Can you please elaborate your comments? Is the whole plan naive? "
89771,"In principle I don't see a problem for Q1 although I can't really check what they do since my copy is not with me at the moment.
The answer to  Q2 is probably no. 
Although the Kummer sequence in the etale
topology is a sort of consolation prize."
89784,"http://en.wikipedia.org/wiki/FKT_algorithm is polynomial time for *counting* perfect matchings in a planar graph.  Is this enough? I had found that article as well but I'm afraid I really need to have the different matchings. How big are the problems you care about?  Small cases can presumably be solved by brute force and large cases may have impossibly large numbers of matchings so the real question is whether you are somewhere in between. The goal is an exhaustive generation for small cases. I will need to go as far as possible so maybe a bit smarter than brute-force. Basically I'm just trying to explore whether something better than bruteforce is possible."
89828,"	I find it strange to believe this when $k/F$ is purely transcendental..."
89834,"Thanks Mark!!!! In your target homology group I think $\mathbb{Z}^k$ should be $\mathbb{Z}^n$."
89839,"I must be missing a subtlety here. The standard argument works on $\sigma$-rings. This is done e.g. in Halmos's measure theory Section 29. It seems to me that the definition here of $\sigma$-ring is not that given by Wikipedia: http://en.wikipedia.org/wiki/Sigma-ring (which agrees with that given by Halmos).  For example if $\mathcal R$ is the collection of all finite subsets of $X$ then that's allowed for definition in the OP but not for Halmos...  Indeed you seem to have defined a Delta Ring: http://en.wikipedia.org/wiki/Delta_ring  Wikipedia claims that these are enough for measure theory.  But it does seem to me that Halmos's proof of the Hahn-Decomposition doesn't work (I could well be wrong...)"
89845,"Semantics on the other hand can be problematic because there you use concepts that are not absolutely defined (e.g. models). You can formalize all those results within ZFC if you like. Then it will be true that these formalized results (formulas of ZFC) are theorems of ZFC (although probably no one has checked any of them thoroughly).
Still the reasonings in the proofs are not useless. For example if I find an explicit model of a 1st order theory with 23 elements and I write down all the relations/functions in tables and check the axioms then the proof of the completeness theorem will tell me why the theory is consistent without question. If someone believes that the natural numbers form a model of Peano arithmetic (whatever that means) then they will also be entitled to believe that PA is consistent. Thank you very much!I admit that my argument is wrong on the Deduction Theorem，If in accordance with what you said， metalanguage is the same throughout.semantics is based on zfcthenthe first order logic will"
89850,"We got going on higher SvKTs when we realised a 2-d version could profitably involve a double groupoid functor from pointed (or many-pointed) _pairs of spaces_ to double groupoids so yielding a SvKT for second  relative homotopy groups as crossed modules moving the classical proof up one dimension. So far nobody has been able to deduce this theorem from some ""$\tau$ is a left adjoint"" principle! This result is also related to excision but involving actions. 

The main point was getting hold of functors which could model algebraically  the geometry of the proof! The rest followed.  I think the result I referenced from HTT in my answer is a strict (and vast) generalization of SvK (and probably of its higher-n versions modulo the computation of homotopy colimits of $n$-groupoids). A pushout of groupoids along inclusions is a homotopy pushout so you directly recover the usual SvK but it also works for open covers with more patches quotients by free group actions etc. As to your last sentence I find the proof in H"
89861,"You can prove that a given zero of $\zeta$ lies on the line $\mathrm{Re}(s)=\frac12$ by doing a contour integration of $1/\zeta(s)$ in a small box containing the zero. If the contour integral is 1 then there has to be a zero and this zero has to be on the critical line since $\zeta(s)=0$ implies $\zeta(1-\overline{s})=0$. Sorry this should be a contour integration of $\zeta'(s)/\zeta(s)$ (so that we are sure that the contour integral is an integer and so we can prove that it is nonzero with a computer). wouldn't one have to use a complex analysis book? One way to verify the RH up to a given height $T$ is: count the number of zeros up to $T$ by the argument principle i.e. a contour integral (it suffices to approximate the integral sufficiently as the result is an integer) then count the number of zeros on the critical line up to $T$ via counting the sign changes of a real valued function on the critical line which has the same zeros as $\zeta(s)$. If the two values agree then all zeros up to $T$ lie on the cri"
