PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
92226,"Thank you for your suggestions. I'm interested in the case k<n but where the column spaces of the subsets have in general nontrivial intersection and the subsets can be overlapping. Do your suggestions apply in this case?  No. It doesn't work for overlapping set of indices."
92227,"Note that the rational form holds in arbitrary charactersitic and imperfect fields as well. You can read $SL_2(\mathbb{F}_q)$ from C.Bonnafé there's a description of the non-split torus in this case.
 I think you meant 1) the unipotent radical of a Borel. I think it is best to start with the rational canonical form to understand $GL(n)$... but that's probably a matter of taste. Yes type 1) is the unipotent radical of a Borel.
Please tell me some references which talk about the rational canoical form. I have not know much about this and I can not find this in textbooks I have."
92228,"Very inspiring thank you!"
92229,"Thank you very much! You answer is helpful. But more problems come to me. I see that such subgroup is abelian. But I don't see why it is maximal abelian. It seems that it is good form for computation by the following comments of Paul Broussous. It's easier to see the maximality of $K^\times$ as an abelian subgroup of $GL_F(K)$. In fact if we select any element $\xi \on K^\times \setminus F^\times$ then as $K = F \oplus F\xi$ as an $F$-vector space. It is easy to show that any operator in $GL_F(K)$ that commutes with $\xi$ will act as a scalar on all elements of the form $a + b \xi$ with $a b \in F$ and therefore on all of $K$. Bonnafé does the calculation in section 1.3 of his text. I clearly should have coffee before commenting that should be $\xi \in K^\times \setminus F^\times$."
92230,"I am not claiming it was the more general or the more efficient construction of $E_f$. I was just providing an example. Or do not K understand your question? You are anyhow right you can play with all congruence subgroups. ... viva Verdi! ... viva verdi! This might be a silly question but why wouldn't this work for any congruence subgroup $\Gamma$ of SL$_2(\mathbf{Z})$? If I understood correctly one starts by taking a cuspidal form $f\in S_2(\Gamma\mathbf{Q})$. This gives some differential form  and the action of endormorphisms of modular forms can be transported to endomorphisms of the Jacobian via the embedding right? what do we get as a quotient of $J(\Gamma) = \mathrm{Jac}(X(\Gamma))$? Good question. Eichler-Shimura is much more than a transfer of endomorphisms from modular forms to the Jacobian. It's a very precise statement about the exact action of Hecke operators on $J_0(N)$. Moreover even that only gives you the result that there is a one-dimensional quotient of $J_0(N)$. Indeed this quotient need no"
92232,"Thanks. Please give some reference in which I can find this. I want to find other relate information. For example how about the normalizer of the non-split maximal tori. All the new books of group theory seems no interesting about this."
92233,"Do I correctly understand that the computational time shouldn't depend on point $x_0$ itself? I suppose it could."
92234,"Phew!  You had me worried for a minute there as I use this result in a paper somewhere. Claudio I don't see how that happens.  The definition of $\alpha_h$ does not depend on $g$.  It only depends on the decomposition of $h$ and for that I chose the decomposition with distinct eigenvalues.  Notice I said ""eigenspace"" not ""eigenvector"".  So if $v$ is an eigenvector of $h$ with eigenvalue $\lambda_j$ then $v$ is also an eigenvector of $\alpha_h(t)$ with eigenvalue $e^{t s_j}$.  Then if $g$ commutes with $h$ there is a basis of eigenvectors of both but then being eigenvectors of $h$ they are also eigenvectors of $\alpha_h(t)$ whence $g$ commutes with $\alpha_h(t)$. Sorry my mistake. I was trying to fit your argument into the general setting of compact connected Lie groups but at this point it is not even clear to me when two commuting elements lie in the same maximal torus.  I am afraid the definition of $\alpha_h$ depends on the eigenspaces of $g$. It can happen that $h$ is a singular matrix with large multipli"
92235,"I am thinking of this question.  Is it the same as asking whether there is an Aroszajn tree which is not a Souslin tree but which is not a special Aronzajn tree?  So it should have uncountable anti-chains but not be the countable union of uncountable anti-chains.   François that sounds promising if indeed there is a way to add a branch that doesn't collapse $\omega_1$ since then it would have all the desired properties.  Just a comment that may be relevant:  Chapter IX of Proper and Improper Forcing contains a zoo of A-trees that are ""not quite special"".  Not sure if anyone has looked at these with regard to your question though. Todd thanks for the advice---that sounds quite promising! I hope someone will take a look at it.  Erin I'm not sure if being a non-special non-Souslin Aronszajn tree is sufficient for my requirement but indeed these are necessary requirements.  Allow me to clarify that my question is intended to inquire about the consistency with ZFC of having such a tree. We already know of course "
92238,"Sándor nice explanation. I think in 2. you should have used $R_d$ instead of $I_d$ in the linear combinations.  Ralph I think it is OK this way. The $\\{x_i\\}$ stand for $R_1$. Ralph I am using the original setup so the ""$x_i$"" are the  variables in $k[x_1\dotsx_n]$ and not the generators. Ah I see you're right. "
92240,"Yes in the lecture the non-split torus is define in this way. But I am not familiar with this and I can not find reference talking about this. It will be helpful if you tell me references dealing in this way. Google is your friend there is much material about the rational canonical form freely available on the internet even videos. Also look here: http://mathoverflow.net/questions/78312/centralizer-of-elliptic-elements-in-gl2 Also this one http://mathoverflow.net/questions/27099/centralizers-in-gln-p Thanks. I think I need more time to understanding them."
92243,"Yes that formula looks pretty good. You should be able to estimate $p_0$ using it. Oh yes... I feel really stupid I was focusing on something else and didn't see that... Thanks for pointing this out! Helped me a lot. Have you tried working through the proof? It seems to me that if you go through it carefully you can derive a rather explicit estimate of $p_0$ for a given $f$ and $\epsilon$.  I had another look at the proof and what is said is that $M_p(f) \geq (\|f\|_\infty - \epsilon)(\mu(\{x:f(x) \geq \|f\|_\infty-\epsilon\}))^{1/p}$ which is not exactly done... or did I miss something? Thanks anyway!"
92245,"Concerning F there is no need to localize smoothly just take F equal to zero outside the cone and notice that by Huygens the values of u inside K remain unchanged. Concerning the initial data probably the easiest way is to notice that you can modify them outside the base B of the cone while u remains the same on K; thus assign the derivatives of the data on B extend the data outside B as you wish but so that the norm of the extended data on Rn increases at most by a factor C (= the norm of the extension operator; this is ok provided B is not too small) and then apply the global estimate I forgot to mention that $F$ depends on $u$ my $F = |u|^4 u$. How can I localize $u$ without braking the smoothness? By multiplying F by the characteristic function of K? It doesn't matter that $F$ depends on $u$. The Strichartz estimate is an *a priori* estimate. That is the estimate does not care whether $u$ solves $\Box(\cdot) = (\cdot)^5$ or it solves $\Box (\cdot) = G$ where $G$ just happens to be numerically equal to $(u"
