PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
91810,"Define ""cool""    :) You should give at least *one* example. Qfwfq definition by example: For any prime $p$ $p+1$ is composite. This is too elementary and known-ages-ago to sound cool though I personally believe any fact about primes is cool. How about: Which primes are a sum of two squares? Likewise every prime $p \equiv 1$ (mod 3) is expressible in the form $a^2 + b^2 + ab$ for integers $a$ and $b$ (as is the prime $3$
but no prime $p \equiv 2$ (mod 3) is so expressible). Martin I agree. In order to motivate the question giving examples like representing primes by quadratic forms as S. Carnahan and Geoff Robinson noted would have been useful. Unfortunately I did not remember these instances. S. Carnahan and Geoff Robinson I would also appreciate it if you give me examples where advanced tools of ANT have been in handy for proving facts about primes.  Tiez ""RE: For any prime p p+1 is composite"" is this true for p=2? Joro that should be a consequence/ an effect of starting to read  asymptotic results on primes"
91817,"Okay so the answer is there is no special point - there is a continuum of different points that are on the axes of different cones all of which have that same ellipse as a section. Both Pietro Majer's and alvarespaiva's comments sound more like answers. I guess you can see ""focus"" is wrong by considering the hyperbola made when the plane is parallel to the axis of the cone... Right for that one specific kind of hyperbola the point goes off to infinity. You don't need a right circular cone to get a conic section right?  I think a skew elliptic cone will work just as well.  Then it makes sense to ask if this point you describe is independent of the expression of the curve as a section of a cone. Jeff: The answer is clearly no. If you get an ellipse from a right circular cone the point is off-center but if you get it from an elliptic cone that's dead on the point is the center. All *circular* cones whose section is a given ellipse also produce a differents points. The more narrow is the cone the closer to the ce"
91828,"I don't have access to the paper at the moment.  At the risk of suggesting something obvious perhaps there are references in the bibliography that will help.  If elliptic curves in positive characteristic or modular forms modulo a prime $p$ are relevant to the paper then Igusa curves may be what is meant.  One reference for these curves is Katz-Mazur - ""Arithmetic moduli of elliptic curves."" Are you talking about ""Igusa curves"" - the special modular curves that occur in positive characteristic? I am not sure. I saw this term for instance in a paper by Winnie Li called 
""Modularity of Asymptotically Optimal Towers of Function Fields"" (p. 10)."
91829,"Google ""decreasing rearrangement"". Bill Johnson: Thankyou. Googling finds the phrase ""The notion of rearrangement of a function has long been an important tool
in classical analysis playing a key role in many inequalities. Systematically introduced by Hardy and Littlewood it has been used by several authors in real and harmonic analysis in investigations of singular integrals function spaces and interpolation."""
91831,"""Is that always some number as 240?"": what is this supposed to mean?"
91832,"gio:Perhaps a way of seeing this is the following: If you let $Y$ be the blow up of $\mathbb{P}^n$ along $X$ then one can define the Segre classes as $s_p=\pi_*(E^p)$. Also the hilbert polynomial of the ideal sheaf of $X$ is nothing but the function $$\chi(O_Y(m\pi^*H-E)$$ for $m$ large where $H$ is a hyperplane and $E$ is the exceptional divisor. But by Riemann-roch $\chi (O_Y(m\pi^* H-E))$ can be expressed as a polynomial in the numbers $\pi^*(H)^i\cdot E^{n-i}$ which are the the same as the degrees of the Segre classes. Chern classes can always be written in terms of Segre classes (for example $c_1(E)=−s_1(E)$ $c_2(E)=s_1(E)^2−s_2(E)$...) so the answer is yes! diverietti how does your comment relate to gio's question? Maybe I misunderstand gio's question! The coefficients of the Hilbert polynomial are intersection products of Chern classes of $X$ with the hyperplane class. I just thought he wanted to express them as intersection products of Segre classes of $X$ with the hyperplane class... I interprete"
91838,"Piotr they don't need to be log canonical I don't think. Log canonical is basically a local version of Frobenius split. In other words if you have a variety that is not *locally* Frobenius split for any p then it is not log canonical either (at least up to some big conjectures). Are singular hypersurfaces of low degree log-canonical? Because they are Fano with Picard number one..."
91847,"Do you mean ""Choosing a very ample line bundle $O_C(1)$""?  Otherwise it look strange to call it $O_C(1)$. Let's assume it is very ample - since in the end we consider its $m$-th power anyway. "
91850,"just added the number theory tag It is standard for $\mathbb{Z}_p$ to refer to $p$ adic number. You want the quotient by the prime ideal. It is standard for ${\bf Z}_p$ to refer to whatever the person using it says it refers to. The usage in this question was perfectly clear and not in any need of editing.  I have just relaxed the length of $[ab]$ the length can be lower-bounded by $(\log p)^c$ for some small constant $c$. Is there any nontrivial answer? Suppose $x$ is some parameter and $p$ is a large prime much larger than $x$. (It might be better if $p-1$ is squarefree to minimize the ratio between $p-1$ and its radical.) If one would actually know the density of numbers relatively prime to $p-1$ in a short range say of size $x$ then one can estimate the set of numbers less than $x$ relatively prime to all primes dividing $p-1$ without using inclusion-exclusion. With inclusion-exclusion one would get a $O(2^{\omega(p-1)})$ term so it seems this would allow one to circumvent that.
 More rigorously suppose t"
91851,"inverse symbolic calculator suggests the exact value may be 1/2*(2^(1/4)+2^(3/4))^(1/2). To prove it I'd probably try to calculate the exact behavior of H at the poles and then use that information to express it in terms of the Weierstrauss P function."
91852,"Deane: you're correct I'm putting no other restrictions on the manifold.  Thanks for the tip I'll edit the question to make it simpler. A flat and torsion-free connection on the tangent bundle is also called an **affine structure**. The Levi-Civita connection of a Riemannian metric is always torsion-free. One can find necessary conditions e.g. the universal cover of $\mathcal{M}$ must be parallelisable. Sufficient conditions seem harder to come by... Pulling back the connection to the universal cover gives a necessary condition: that the universal cover is parallelizable. But this is not sufficient (or if it is a proof is not obvious.) Actually I was asking whether you were putting any other restriction on the connection not the manifold. You're not requiring the connection to be torsion free or the connection of a Riemannian or semi-Riemannian metric right? Very insightful Will ;) I am almost certain that no one knows even if we restrict to compact manifolds. The double torus (or any closed surface of higher"
91857,"No this is not the case. You can easily code the statement ""The size of the universe is not prime"" as a first order sentence for example.  Andres: in what first-order language? Pure predicate calculus? I don't understand the question. "
91865,"Maybe I'll let someone who's more of an expert answer but I'm pretty sure the answer is yes.  I shouldn't say there will *never* be an equivalence of derived categories that doesn't lift to the DG level but you should be really shocked if you encounter one.  If you can define the functors on the DG level they can't suddenly stop being equivalences (after all for free resolutions quasi-isomorphism is the same as homotopy equivalence).  The thing that could go wrong (though it very rarely does) is that the functors don't lift. Most theorems that derived categories are equivalent are actually theorems that DG categories are the same with precisely the same proof.  It's just that derived categories appeared on the scene first and it took people a long time to realize that DG categories are a better notion. In this case the equivalence exists on more than the dg-level. According to Riemann-Hilbert $Mod_{rh}(D_X) \simeq Perv(x)$. So you get an equivalence of the corresponding dg-categories. And a famous theorem of "
